V1	V3	V13	Protein.names	Organism	Gene.Ontology..biological.process.	Gene.Ontology.IDs
ENA	HBWO01073736.1	197	NA	NA	NA	NA
ENA	HBWO01073739.1	448	NA	NA	NA	NA
ENA	HBWO01073739.1	309	NA	NA	NA	NA
ENA	HBWO01073739.1	393	NA	NA	NA	NA
ENA	HBWO01073739.1	337	NA	NA	NA	NA
ENA	HBWO01073739.1	421	NA	NA	NA	NA
ENA	HBWO01073739.1	200	NA	NA	NA	NA
ENA	HBWO01073739.1	253	NA	NA	NA	NA
ENA	HBWO01073739.1	225	NA	NA	NA	NA
ENA	HBWO01073739.1	365	NA	NA	NA	NA
ENA	HBWO01073739.1	475	NA	NA	NA	NA
ENA	HBWO01073742.1	385	NA	NA	NA	NA
ENA	HBWO01073742.1	348	NA	NA	NA	NA
ENA	HBWO01073742.1	236	NA	NA	NA	NA
ENA	HBWO01073742.1	218	NA	NA	NA	NA
ENA	HBWO01073742.1	197	NA	NA	NA	NA
ENA	HBWO01073752.1	294	NA	NA	NA	NA
ENA	HBWO01073763.1	408	NA	NA	NA	NA
ENA	HBWO01073764.1	1172	NA	NA	NA	NA
ENA	HBWO01073764.1	1997	NA	NA	NA	NA
ENA	HBWO01073764.1	2288	NA	NA	NA	NA
ENA	HBWO01073764.1	2890	NA	NA	NA	NA
ENA	HBWO01073764.1	1726	NA	NA	NA	NA
ENA	HBWO01073764.1	1171	NA	NA	NA	NA
ENA	HBWO01073764.1	2309	NA	NA	NA	NA
ENA	HBWO01073767.1	1080	NA	NA	NA	NA
ENA	HBWO01073768.1	997	NA	NA	NA	NA
ENA	HBWO01073773.1	7	NA	NA	NA	NA
ENA	HBWO01073774.1	7	NA	NA	NA	NA
ENA	HBWO01073775.1	1	NA	NA	NA	NA
ENA	HBWO01073776.1	7	NA	NA	NA	NA
ENA	HBWO01073777.1	7	NA	NA	NA	NA
ENA	HBWO01073778.1	2	NA	NA	NA	NA
ENA	HBWO01073781.1	1893	NA	NA	NA	NA
ENA	HBWO01073822.1	411	NA	NA	NA	NA
ENA	HBWO01073823.1	348	NA	NA	NA	NA
ENA	HBWO01073824.1	411	NA	NA	NA	NA
ENA	HBWO01073834.1	2	NA	NA	NA	NA
ENA	HBWO01073853.1	127	NA	NA	NA	NA
ENA	HBWO01073941.1	1	NA	NA	NA	NA
ENA	HBWO01073949.1	68	NA	NA	NA	NA
ENA	HBWO01073955.1	7	NA	NA	NA	NA
ENA	HBWO01073957.1	7	NA	NA	NA	NA
ENA	HBWO01073981.1	147	NA	NA	NA	NA
ENA	HBWO01073983.1	133	NA	NA	NA	NA
ENA	HBWO01074027.1	330	NA	NA	NA	NA
ENA	HBWO01074027.1	246	NA	NA	NA	NA
ENA	HBWO01074027.1	386	NA	NA	NA	NA
ENA	HBWO01074027.1	304	NA	NA	NA	NA
ENA	HBWO01074027.1	444	NA	NA	NA	NA
ENA	HBWO01074027.1	199	NA	NA	NA	NA
ENA	HBWO01074027.1	344	NA	NA	NA	NA
ENA	HBWO01074027.1	470	NA	NA	NA	NA
ENA	HBWO01074028.1	307	NA	NA	NA	NA
ENA	HBWO01074028.1	407	NA	NA	NA	NA
ENA	HBWO01074028.1	363	NA	NA	NA	NA
ENA	HBWO01074028.1	225	NA	NA	NA	NA
ENA	HBWO01074028.1	391	NA	NA	NA	NA
ENA	HBWO01074028.1	267	NA	NA	NA	NA
ENA	HBWO01074028.1	447	NA	NA	NA	NA
ENA	HBWO01074028.1	199	NA	NA	NA	NA
ENA	HBWO01074029.1	307	NA	NA	NA	NA
ENA	HBWO01074029.1	363	NA	NA	NA	NA
ENA	HBWO01074029.1	225	NA	NA	NA	NA
ENA	HBWO01074029.1	447	NA	NA	NA	NA
ENA	HBWO01074029.1	419	NA	NA	NA	NA
ENA	HBWO01074029.1	391	NA	NA	NA	NA
ENA	HBWO01074029.1	279	NA	NA	NA	NA
ENA	HBWO01074030.1	307	NA	NA	NA	NA
ENA	HBWO01074032.1	307	NA	NA	NA	NA
ENA	HBWO01074032.1	225	NA	NA	NA	NA
ENA	HBWO01074032.1	391	NA	NA	NA	NA
ENA	HBWO01074032.1	363	NA	NA	NA	NA
ENA	HBWO01074032.1	267	NA	NA	NA	NA
ENA	HBWO01074032.1	407	NA	NA	NA	NA
ENA	HBWO01074032.1	447	NA	NA	NA	NA
ENA	HBWO01074035.1	388	NA	NA	NA	NA
ENA	HBWO01074035.1	556	NA	NA	NA	NA
ENA	HBWO01074035.1	501	NA	NA	NA	NA
ENA	HBWO01074035.1	444	NA	NA	NA	NA
ENA	HBWO01074035.1	417	NA	NA	NA	NA
ENA	HBWO01074036.1	225	NA	NA	NA	NA
ENA	HBWO01074036.1	197	NA	NA	NA	NA
ENA	HBWO01074036.1	169	NA	NA	NA	NA
ENA	HBWO01074036.1	285	NA	NA	NA	NA
ENA	HBWO01074036.1	253	NA	NA	NA	NA
ENA	HBWO01074036.1	396	NA	NA	NA	NA
ENA	HBWO01074036.1	337	NA	NA	NA	NA
ENA	HBWO01074037.1	384	NA	NA	NA	NA
ENA	HBWO01074037.1	299	NA	NA	NA	NA
ENA	HBWO01074038.1	346	NA	NA	NA	NA
ENA	HBWO01074046.1	51	NA	NA	NA	NA
ENA	HBWO01074049.1	51	NA	NA	NA	NA
ENA	HBWO01074053.1	51	NA	NA	NA	NA
ENA	HBWO01074057.1	41	NA	NA	NA	NA
ENA	HBWO01074057.1	359	NA	NA	NA	NA
ENA	HBWO01074058.1	41	NA	NA	NA	NA
ENA	HBWO01074058.1	359	NA	NA	NA	NA
ENA	HBWO01074088.1	15	NA	NA	NA	NA
ENA	HBWO01074132.1	25	NA	NA	NA	NA
ENA	HBWO01074139.1	226	NA	NA	NA	NA
ENA	HBWO01074140.1	226	NA	NA	NA	NA
ENA	HBWO01074154.1	213	NA	NA	NA	NA
ENA	HBWO01074160.1	1293	NA	NA	NA	NA
ENA	HBWO01074160.1	856	NA	NA	NA	NA
ENA	HBWO01074160.1	1617	NA	NA	NA	NA
ENA	HBWO01074161.1	1293	NA	NA	NA	NA
ENA	HBWO01074161.1	856	NA	NA	NA	NA
ENA	HBWO01074161.1	1617	NA	NA	NA	NA
ENA	HBWO01074162.1	1281	NA	NA	NA	NA
ENA	HBWO01074162.1	856	NA	NA	NA	NA
ENA	HBWO01074162.1	1617	NA	NA	NA	NA
ENA	HBWO01074163.1	1281	NA	NA	NA	NA
ENA	HBWO01074163.1	856	NA	NA	NA	NA
ENA	HBWO01074163.1	1617	NA	NA	NA	NA
ENA	HBWO01074181.1	299	NA	NA	NA	NA
ENA	HBWO01074185.1	299	NA	NA	NA	NA
ENA	HBWO01074187.1	299	NA	NA	NA	NA
ENA	HBWO01074199.1	2	NA	NA	NA	NA
ENA	HBWO01074201.1	2	NA	NA	NA	NA
ENA	HBWO01074206.1	1	NA	NA	NA	NA
ENA	HBWO01074207.1	10	NA	NA	NA	NA
ENA	HBWO01074208.1	1	NA	NA	NA	NA
ENA	HBWO01074209.1	1	NA	NA	NA	NA
ENA	HBWO01074214.1	9	NA	NA	NA	NA
ENA	HBWO01074215.1	9	NA	NA	NA	NA
ENA	HBWO01074216.1	9	NA	NA	NA	NA
ENA	HBWO01074218.1	9	NA	NA	NA	NA
ENA	HBWO01074220.1	9	NA	NA	NA	NA
ENA	HBWO01074227.1	50	NA	NA	NA	NA
ENA	HBWO01074273.1	8	NA	NA	NA	NA
ENA	HBWO01074274.1	8	NA	NA	NA	NA
ENA	HBWO01074285.1	2	NA	NA	NA	NA
ENA	HBWO01074286.1	337	NA	NA	NA	NA
ENA	HBWO01074306.1	171	NA	NA	NA	NA
ENA	HBWO01074308.1	101	NA	NA	NA	NA
ENA	HBWO01074310.1	101	NA	NA	NA	NA
ENA	HBWO01074327.1	865	NA	NA	NA	NA
ENA	HBWO01074328.1	865	NA	NA	NA	NA
ENA	HBWO01074330.1	1	NA	NA	NA	NA
ENA	HBWO01074348.1	1131	NA	NA	NA	NA
ENA	HBWO01074349.1	387	NA	NA	NA	NA
ENA	HBWO01074351.1	1	NA	NA	NA	NA
ENA	HBWO01074352.1	1	NA	NA	NA	NA
ENA	HBWO01074383.1	10	NA	NA	NA	NA
ENA	HBWO01074388.1	522	NA	NA	NA	NA
ENA	HBWO01074388.1	457	NA	NA	NA	NA
ENA	HBWO01074389.1	522	NA	NA	NA	NA
ENA	HBWO01074419.1	699	NA	NA	NA	NA
ENA	HBWO01074420.1	661	NA	NA	NA	NA
ENA	HBWO01074434.1	16	NA	NA	NA	NA
ENA	HBWO01074435.1	16	NA	NA	NA	NA
ENA	HBWO01074436.1	64	NA	NA	NA	NA
ENA	HBWO01074438.1	2	NA	NA	NA	NA
ENA	HBWO01074455.1	29	NA	NA	NA	NA
ENA	HBWO01074456.1	20	NA	NA	NA	NA
ENA	HBWO01074457.1	20	NA	NA	NA	NA
ENA	HBWO01074458.1	14	NA	NA	NA	NA
ENA	HBWO01074461.1	38	NA	NA	NA	NA
ENA	HBWO01074463.1	20	NA	NA	NA	NA
ENA	HBWO01074465.1	14	NA	NA	NA	NA
ENA	HBWO01074471.1	10	NA	NA	NA	NA
ENA	HBWO01074472.1	10	NA	NA	NA	NA
ENA	HBWO01074479.1	654	NA	NA	NA	NA
ENA	HBWO01074503.1	18	NA	NA	NA	NA
ENA	HBWO01074515.1	1	NA	NA	NA	NA
ENA	HBWO01074515.1	219	NA	NA	NA	NA
ENA	HBWO01074516.1	1	NA	NA	NA	NA
ENA	HBWO01074516.1	145	NA	NA	NA	NA
ENA	HBWO01074517.1	216	NA	NA	NA	NA
ENA	HBWO01074517.1	1	NA	NA	NA	NA
ENA	HBWO01074517.1	145	NA	NA	NA	NA
ENA	HBWO01074518.1	1	NA	NA	NA	NA
ENA	HBWO01074519.1	1	NA	NA	NA	NA
ENA	HBWO01074520.1	5	NA	NA	NA	NA
ENA	HBWO01074521.1	5	NA	NA	NA	NA
ENA	HBWO01074522.1	5	NA	NA	NA	NA
ENA	HBWO01074523.1	5	NA	NA	NA	NA
ENA	HBWO01074530.1	13	NA	NA	NA	NA
ENA	HBWO01074531.1	13	NA	NA	NA	NA
ENA	HBWO01074532.1	13	NA	NA	NA	NA
ENA	HBWO01074533.1	11	NA	NA	NA	NA
ENA	HBWO01074535.1	45	NA	NA	NA	NA
ENA	HBWO01074536.1	13	NA	NA	NA	NA
ENA	HBWO01074537.1	11	NA	NA	NA	NA
ENA	HBWO01074538.1	11	NA	NA	NA	NA
ENA	HBWO01074539.1	13	NA	NA	NA	NA
ENA	HBWO01074577.1	111	NA	NA	NA	NA
ENA	HBWO01074578.1	111	NA	NA	NA	NA
ENA	HBWO01074588.1	31	NA	NA	NA	NA
ENA	HBWO01074589.1	31	NA	NA	NA	NA
ENA	HBWO01074590.1	31	NA	NA	NA	NA
ENA	HBWO01074606.1	45	NA	NA	NA	NA
ENA	HBWO01074607.1	222	NA	NA	NA	NA
ENA	HBWO01074611.1	13	NA	NA	NA	NA
ENA	HBWO01074632.1	2710	NA	NA	NA	NA
ENA	HBWO01074671.1	3	NA	NA	NA	NA
ENA	HBWO01074672.1	3	NA	NA	NA	NA
ENA	HBWO01074679.1	1	NA	NA	NA	NA
ENA	HBWO01074683.1	21	NA	NA	NA	NA
ENA	HBWO01074684.1	21	NA	NA	NA	NA
ENA	HBWO01074685.1	43	NA	NA	NA	NA
ENA	HBWO01074692.1	117	NA	NA	NA	NA
ENA	HBWO01074693.1	117	NA	NA	NA	NA
ENA	HBWO01074694.1	117	NA	NA	NA	NA
ENA	HBWO01074698.1	117	NA	NA	NA	NA
ENA	HBWO01074703.1	519	NA	NA	NA	NA
ENA	HBWO01074704.1	519	NA	NA	NA	NA
ENA	HBWO01074708.1	2	NA	NA	NA	NA
ENA	HBWO01074709.1	2	NA	NA	NA	NA
ENA	HBWO01074711.1	2	NA	NA	NA	NA
ENA	HBWO01074714.1	7	NA	NA	NA	NA
ENA	HBWO01074715.1	2	NA	NA	NA	NA
ENA	HBWO01074729.1	2	NA	NA	NA	NA
ENA	HBWO01074730.1	2	NA	NA	NA	NA
ENA	HBWO01074733.1	252	NA	NA	NA	NA
ENA	HBWO01074733.1	307	NA	NA	NA	NA
ENA	HBWO01074734.1	354	NA	NA	NA	NA
ENA	HBWO01074734.1	382	NA	NA	NA	NA
ENA	HBWO01074734.1	326	NA	NA	NA	NA
ENA	HBWO01074734.1	410	NA	NA	NA	NA
ENA	HBWO01074735.1	368	NA	NA	NA	NA
ENA	HBWO01074735.1	424	NA	NA	NA	NA
ENA	HBWO01074735.1	453	NA	NA	NA	NA
ENA	HBWO01074735.1	536	NA	NA	NA	NA
ENA	HBWO01074735.1	508	NA	NA	NA	NA
ENA	HBWO01074735.1	480	NA	NA	NA	NA
ENA	HBWO01074735.1	396	NA	NA	NA	NA
ENA	HBWO01074735.1	340	NA	NA	NA	NA
ENA	HBWO01074735.1	564	NA	NA	NA	NA
ENA	HBWO01074735.1	592	NA	NA	NA	NA
ENA	HBWO01074735.1	314	NA	NA	NA	NA
ENA	HBWO01074735.1	620	NA	NA	NA	NA
ENA	HBWO01074736.1	421	NA	NA	NA	NA
ENA	HBWO01074736.1	321	NA	NA	NA	NA
ENA	HBWO01074736.1	313	NA	NA	NA	NA
ENA	HBWO01074736.1	242	NA	NA	NA	NA
ENA	HBWO01074736.1	449	NA	NA	NA	NA
ENA	HBWO01074736.1	382	NA	NA	NA	NA
ENA	HBWO01074736.1	393	NA	NA	NA	NA
ENA	HBWO01074736.1	267	NA	NA	NA	NA
ENA	HBWO01074736.1	281	NA	NA	NA	NA
ENA	HBWO01074736.1	212	NA	NA	NA	NA
ENA	HBWO01074736.1	253	NA	NA	NA	NA
ENA	HBWO01074736.1	199	NA	NA	NA	NA
ENA	HBWO01074736.1	221	NA	NA	NA	NA
ENA	HBWO01074736.1	363	NA	NA	NA	NA
ENA	HBWO01074736.1	337	NA	NA	NA	NA
ENA	HBWO01074736.1	477	NA	NA	NA	NA
ENA	HBWO01074736.1	407	NA	NA	NA	NA
ENA	HBWO01074736.1	187	NA	NA	NA	NA
ENA	HBWO01074737.1	509	NA	NA	NA	NA
ENA	HBWO01074737.1	425	NA	NA	NA	NA
ENA	HBWO01074737.1	397	NA	NA	NA	NA
ENA	HBWO01074737.1	369	NA	NA	NA	NA
ENA	HBWO01074737.1	454	NA	NA	NA	NA
ENA	HBWO01074737.1	341	NA	NA	NA	NA
ENA	HBWO01074737.1	536	NA	NA	NA	NA
ENA	HBWO01074737.1	481	NA	NA	NA	NA
ENA	HBWO01074737.1	565	NA	NA	NA	NA
ENA	HBWO01074737.1	325	NA	NA	NA	NA
ENA	HBWO01074737.1	593	NA	NA	NA	NA
ENA	HBWO01074737.1	287	NA	NA	NA	NA
ENA	HBWO01074737.1	621	NA	NA	NA	NA
ENA	HBWO01074737.1	649	NA	NA	NA	NA
ENA	HBWO01074738.1	321	NA	NA	NA	NA
ENA	HBWO01074738.1	382	NA	NA	NA	NA
ENA	HBWO01074738.1	242	NA	NA	NA	NA
ENA	HBWO01074738.1	212	NA	NA	NA	NA
ENA	HBWO01074738.1	295	NA	NA	NA	NA
ENA	HBWO01074738.1	407	NA	NA	NA	NA
ENA	HBWO01074738.1	199	NA	NA	NA	NA
ENA	HBWO01074738.1	445	NA	NA	NA	NA
ENA	HBWO01074738.1	198	NA	NA	NA	NA
ENA	HBWO01074738.1	187	NA	NA	NA	NA
ENA	HBWO01074767.1	249	NA	NA	NA	NA
ENA	HBWO01074786.1	5	NA	NA	NA	NA
ENA	HBWO01074787.1	423	NA	NA	NA	NA
ENA	HBWO01074799.1	8	NA	NA	NA	NA
ENA	HBWO01074839.1	1	NA	NA	NA	NA
ENA	HBWO01074840.1	100	NA	NA	NA	NA
ENA	HBWO01074879.1	543	NA	NA	NA	NA
ENA	HBWO01074883.1	1	NA	NA	NA	NA
ENA	HBWO01074904.1	195	NA	NA	NA	NA
ENA	HBWO01074907.1	1303	NA	NA	NA	NA
ENA	HBWO01074911.1	9	NA	NA	NA	NA
ENA	HBWO01074922.1	481	NA	NA	NA	NA
ENA	HBWO01074924.1	111	NA	NA	NA	NA
ENA	HBWO01074927.1	3	NA	NA	NA	NA
ENA	HBWO01074936.1	295	NA	NA	NA	NA
ENA	HBWO01074950.1	1	NA	NA	NA	NA
ENA	HBWO01074983.1	24	NA	NA	NA	NA
ENA	HBWO01075006.1	1	NA	NA	NA	NA
ENA	HBWO01075007.1	6	NA	NA	NA	NA
ENA	HBWO01075008.1	1	NA	NA	NA	NA
ENA	HBWO01075008.1	811	NA	NA	NA	NA
ENA	HBWO01075017.1	21	NA	NA	NA	NA
ENA	HBWO01075018.1	28	NA	NA	NA	NA
ENA	HBWO01075026.1	39	NA	NA	NA	NA
ENA	HBWO01075027.1	16	NA	NA	NA	NA
ENA	HBWO01075028.1	9	NA	NA	NA	NA
ENA	HBWO01075032.1	1	NA	NA	NA	NA
ENA	HBWO01075033.1	1	NA	NA	NA	NA
ENA	HBWO01075034.1	1	NA	NA	NA	NA
ENA	HBWO01075041.1	285	NA	NA	NA	NA
ENA	HBWO01075042.1	285	NA	NA	NA	NA
ENA	HBWO01075047.1	5227	NA	NA	NA	NA
ENA	HBWO01075047.1	4586	NA	NA	NA	NA
ENA	HBWO01075047.1	5020	NA	NA	NA	NA
ENA	HBWO01075047.1	4373	NA	NA	NA	NA
ENA	HBWO01075047.1	3099	NA	NA	NA	NA
ENA	HBWO01075047.1	4161	NA	NA	NA	NA
ENA	HBWO01075047.1	3093	NA	NA	NA	NA
ENA	HBWO01075052.1	612	NA	NA	NA	NA
ENA	HBWO01075053.1	43	NA	NA	NA	NA
ENA	HBWO01075057.1	435	NA	NA	NA	NA
ENA	HBWO01075058.1	34	NA	NA	NA	NA
ENA	HBWO01075059.1	10	NA	NA	NA	NA
ENA	HBWO01075061.1	39	NA	NA	NA	NA
ENA	HBWO01075062.1	44	NA	NA	NA	NA
ENA	HBWO01075063.1	39	NA	NA	NA	NA
ENA	HBWO01075064.1	39	NA	NA	NA	NA
ENA	HBWO01075065.1	44	NA	NA	NA	NA
ENA	HBWO01075066.1	39	NA	NA	NA	NA
ENA	HBWO01075075.1	238	NA	NA	NA	NA
ENA	HBWO01075076.1	238	NA	NA	NA	NA
ENA	HBWO01075085.1	21	NA	NA	NA	NA
ENA	HBWO01075086.1	36	NA	NA	NA	NA
ENA	HBWO01075099.1	6	NA	NA	NA	NA
ENA	HBWO01075100.1	6	NA	NA	NA	NA
ENA	HBWO01075101.1	47	NA	NA	NA	NA
ENA	HBWO01075102.1	1	NA	NA	NA	NA
ENA	HBWO01075103.1	1	NA	NA	NA	NA
ENA	HBWO01075104.1	1	NA	NA	NA	NA
ENA	HBWO01075106.1	11	NA	NA	NA	NA
ENA	HBWO01075119.1	3	NA	NA	NA	NA
ENA	HBWO01075120.1	3	NA	NA	NA	NA
ENA	HBWO01075140.1	647	NA	NA	NA	NA
ENA	HBWO01075141.1	646	NA	NA	NA	NA
ENA	HBWO01075142.1	647	NA	NA	NA	NA
ENA	HBWO01075151.1	10	NA	NA	NA	NA
ENA	HBWO01075153.1	167	NA	NA	NA	NA
ENA	HBWO01075154.1	247	NA	NA	NA	NA
ENA	HBWO01075158.1	11	NA	NA	NA	NA
ENA	HBWO01075159.1	11	NA	NA	NA	NA
ENA	HBWO01075160.1	131	NA	NA	NA	NA
ENA	HBWO01075161.1	24	NA	NA	NA	NA
ENA	HBWO01075167.1	15	NA	NA	NA	NA
ENA	HBWO01075169.1	1	NA	NA	NA	NA
ENA	HBWO01075170.1	275	NA	NA	NA	NA
ENA	HBWO01075171.1	192	NA	NA	NA	NA
ENA	HBWO01075172.1	276	NA	NA	NA	NA
ENA	HBWO01075173.1	298	NA	NA	NA	NA
ENA	HBWO01075174.1	298	NA	NA	NA	NA
ENA	HBWO01075205.1	204	NA	NA	NA	NA
ENA	HBWO01075206.1	204	NA	NA	NA	NA
ENA	HBWO01075207.1	234	NA	NA	NA	NA
ENA	HBWO01075208.1	204	NA	NA	NA	NA
ENA	HBWO01075209.1	204	NA	NA	NA	NA
ENA	HBWO01075210.1	234	NA	NA	NA	NA
ENA	HBWO01075212.1	234	NA	NA	NA	NA
ENA	HBWO01075213.1	234	NA	NA	NA	NA
ENA	HBWO01075214.1	234	NA	NA	NA	NA
ENA	HBWO01075221.1	366	NA	NA	NA	NA
ENA	HBWO01075222.1	366	NA	NA	NA	NA
ENA	HBWO01075227.1	199	NA	NA	NA	NA
ENA	HBWO01075269.1	29	NA	NA	NA	NA
ENA	HBWO01075273.1	697	NA	NA	NA	NA
ENA	HBWO01075274.1	697	NA	NA	NA	NA
ENA	HBWO01075276.1	729	NA	NA	NA	NA
ENA	HBWO01075277.1	841	NA	NA	NA	NA
ENA	HBWO01075299.1	161	NA	NA	NA	NA
ENA	HBWO01075300.1	161	NA	NA	NA	NA
ENA	HBWO01075301.1	161	NA	NA	NA	NA
ENA	HBWO01075302.1	161	NA	NA	NA	NA
ENA	HBWO01075328.1	3	NA	NA	NA	NA
ENA	HBWO01075329.1	3	NA	NA	NA	NA
ENA	HBWO01075340.1	357	NA	NA	NA	NA
ENA	HBWO01075341.1	357	NA	NA	NA	NA
ENA	HBWO01075357.1	467	NA	NA	NA	NA
ENA	HBWO01075358.1	467	NA	NA	NA	NA
ENA	HBWO01075366.1	3	NA	NA	NA	NA
ENA	HBWO01075403.1	1	NA	NA	NA	NA
ENA	HBWO01075412.1	1270	NA	NA	NA	NA
ENA	HBWO01075412.1	520	NA	NA	NA	NA
ENA	HBWO01075412.1	414	NA	NA	NA	NA
ENA	HBWO01075412.1	1584	NA	NA	NA	NA
ENA	HBWO01075413.1	1818	NA	NA	NA	NA
ENA	HBWO01075413.1	892	NA	NA	NA	NA
ENA	HBWO01075413.1	1294	NA	NA	NA	NA
ENA	HBWO01075413.1	1105	NA	NA	NA	NA
ENA	HBWO01075413.1	1198	NA	NA	NA	NA
ENA	HBWO01075414.1	862	NA	NA	NA	NA
ENA	HBWO01075414.1	39	NA	NA	NA	NA
ENA	HBWO01075415.1	1597	NA	NA	NA	NA
ENA	HBWO01075415.1	892	NA	NA	NA	NA
ENA	HBWO01075415.1	1158	NA	NA	NA	NA
ENA	HBWO01075415.1	719	NA	NA	NA	NA
ENA	HBWO01075416.1	1597	NA	NA	NA	NA
ENA	HBWO01075416.1	892	NA	NA	NA	NA
ENA	HBWO01075416.1	1158	NA	NA	NA	NA
ENA	HBWO01075417.1	1270	NA	NA	NA	NA
ENA	HBWO01075417.1	520	NA	NA	NA	NA
ENA	HBWO01075417.1	414	NA	NA	NA	NA
ENA	HBWO01075417.1	1584	NA	NA	NA	NA
ENA	HBWO01075419.1	862	NA	NA	NA	NA
ENA	HBWO01075419.1	39	NA	NA	NA	NA
ENA	HBWO01075420.1	1597	NA	NA	NA	NA
ENA	HBWO01075420.1	892	NA	NA	NA	NA
ENA	HBWO01075420.1	1071	NA	NA	NA	NA
ENA	HBWO01075420.1	719	NA	NA	NA	NA
ENA	HBWO01075427.1	88	NA	NA	NA	NA
ENA	HBWO01075428.1	8	NA	NA	NA	NA
ENA	HBWO01075429.1	8	NA	NA	NA	NA
ENA	HBWO01075430.1	74	NA	NA	NA	NA
ENA	HBWO01075431.1	8	NA	NA	NA	NA
ENA	HBWO01075437.1	1	NA	NA	NA	NA
ENA	HBWO01075438.1	1	NA	NA	NA	NA
ENA	HBWO01075465.1	97	NA	NA	NA	NA
ENA	HBWO01075466.1	97	NA	NA	NA	NA
ENA	HBWO01075535.1	465	NA	NA	NA	NA
ENA	HBWO01075536.1	450	NA	NA	NA	NA
ENA	HBWO01075549.1	2	NA	NA	NA	NA
ENA	HBWO01075568.1	1077	NA	NA	NA	NA
ENA	HBWO01075568.1	479	NA	NA	NA	NA
ENA	HBWO01075568.1	169	NA	NA	NA	NA
ENA	HBWO01075568.1	59	NA	NA	NA	NA
ENA	HBWO01075568.1	623	NA	NA	NA	NA
ENA	HBWO01075569.1	1171	NA	NA	NA	NA
ENA	HBWO01075569.1	559	NA	NA	NA	NA
ENA	HBWO01075569.1	249	NA	NA	NA	NA
ENA	HBWO01075569.1	59	NA	NA	NA	NA
ENA	HBWO01075569.1	745	NA	NA	NA	NA
ENA	HBWO01075570.1	777	NA	NA	NA	NA
ENA	HBWO01075570.1	173	NA	NA	NA	NA
ENA	HBWO01075570.1	53	NA	NA	NA	NA
ENA	HBWO01075570.1	64	NA	NA	NA	NA
ENA	HBWO01075570.1	1436	NA	NA	NA	NA
ENA	HBWO01075599.1	126	NA	NA	NA	NA
ENA	HBWO01075601.1	1	NA	NA	NA	NA
ENA	HBWO01075658.1	1	NA	NA	NA	NA
ENA	HBWO01075662.1	376	NA	NA	NA	NA
ENA	HBWO01075665.1	443	NA	NA	NA	NA
ENA	HBWO01075666.1	478	NA	NA	NA	NA
ENA	HBWO01075668.1	397	NA	NA	NA	NA
ENA	HBWO01075696.1	13	NA	NA	NA	NA
ENA	HBWO01075697.1	13	NA	NA	NA	NA
ENA	HBWO01075699.1	13	NA	NA	NA	NA
ENA	HBWO01075700.1	13	NA	NA	NA	NA
ENA	HBWO01075708.1	277	NA	NA	NA	NA
ENA	HBWO01075708.1	31	NA	NA	NA	NA
ENA	HBWO01075715.1	209	NA	NA	NA	NA
ENA	HBWO01075719.1	316	NA	NA	NA	NA
ENA	HBWO01075725.1	25	NA	NA	NA	NA
ENA	HBWO01075733.1	2	NA	NA	NA	NA
ENA	HBWO01075734.1	2	NA	NA	NA	NA
ENA	HBWO01075745.1	704	NA	NA	NA	NA
ENA	HBWO01075747.1	203	NA	NA	NA	NA
ENA	HBWO01075751.1	360	NA	NA	NA	NA
ENA	HBWO01075752.1	360	NA	NA	NA	NA
ENA	HBWO01075753.1	203	NA	NA	NA	NA
ENA	HBWO01075760.1	107	NA	NA	NA	NA
ENA	HBWO01075761.1	135	NA	NA	NA	NA
ENA	HBWO01075762.1	31	NA	NA	NA	NA
ENA	HBWO01075763.1	128	NA	NA	NA	NA
ENA	HBWO01075769.1	505	NA	NA	NA	NA
ENA	HBWO01075770.1	523	NA	NA	NA	NA
ENA	HBWO01075771.1	505	NA	NA	NA	NA
ENA	HBWO01075772.1	728	NA	NA	NA	NA
ENA	HBWO01075773.1	728	NA	NA	NA	NA
ENA	HBWO01075774.1	523	NA	NA	NA	NA
ENA	HBWO01075781.1	1010	NA	NA	NA	NA
ENA	HBWO01075782.1	103	NA	NA	NA	NA
ENA	HBWO01075783.1	473	NA	NA	NA	NA
ENA	HBWO01075784.1	358	NA	NA	NA	NA
ENA	HBWO01075815.1	1143	NA	NA	NA	NA
ENA	HBWO01075815.1	547	NA	NA	NA	NA
ENA	HBWO01075816.1	898	NA	NA	NA	NA
ENA	HBWO01075816.1	549	NA	NA	NA	NA
ENA	HBWO01075817.1	60	NA	NA	NA	NA
ENA	HBWO01075817.1	1383	NA	NA	NA	NA
ENA	HBWO01075818.1	1144	NA	NA	NA	NA
ENA	HBWO01075818.1	547	NA	NA	NA	NA
ENA	HBWO01075819.1	60	NA	NA	NA	NA
ENA	HBWO01075820.1	1438	NA	NA	NA	NA
ENA	HBWO01075820.1	579	NA	NA	NA	NA
ENA	HBWO01075821.1	1144	NA	NA	NA	NA
ENA	HBWO01075822.1	898	NA	NA	NA	NA
ENA	HBWO01075822.1	549	NA	NA	NA	NA
ENA	HBWO01075828.1	3	NA	NA	NA	NA
ENA	HBWO01075830.1	3	NA	NA	NA	NA
ENA	HBWO01075832.1	3	NA	NA	NA	NA
ENA	HBWO01075833.1	3	NA	NA	NA	NA
ENA	HBWO01075834.1	3	NA	NA	NA	NA
ENA	HBWO01075835.1	3	NA	NA	NA	NA
ENA	HBWO01075910.1	3	NA	NA	NA	NA
